pose_id,x_nose,y_nose,z_nose,x_left_eye_inner,y_left_eye_inner,z_left_eye_inner,x_left_eye,y_left_eye,z_left_eye,x_left_eye_outer,y_left_eye_outer,z_left_eye_outer,x_right_eye_inner,y_right_eye_inner,z_right_eye_inner,x_right_eye,y_right_eye,z_right_eye,x_right_eye_outer,y_right_eye_outer,z_right_eye_outer,x_left_ear,y_left_ear,z_left_ear,x_right_ear,y_right_ear,z_right_ear,x_mouth_left,y_mouth_left,z_mouth_left,x_mouth_right,y_mouth_right,z_mouth_right,x_left_shoulder,y_left_shoulder,z_left_shoulder,x_right_shoulder,y_right_shoulder,z_right_shoulder,x_left_elbow,y_left_elbow,z_left_elbow,x_right_elbow,y_right_elbow,z_right_elbow,x_left_wrist,y_left_wrist,z_left_wrist,x_right_wrist,y_right_wrist,z_right_wrist,x_left_pinky_1,y_left_pinky_1,z_left_pinky_1,x_right_pinky_1,y_right_pinky_1,z_right_pinky_1,x_left_index_1,y_left_index_1,z_left_index_1,x_right_index_1,y_right_index_1,z_right_index_1,x_left_thumb_2,y_left_thumb_2,z_left_thumb_2,x_right_thumb_2,y_right_thumb_2,z_right_thumb_2,x_left_hip,y_left_hip,z_left_hip,x_right_hip,y_right_hip,z_right_hip,x_left_knee,y_left_knee,z_left_knee,x_right_knee,y_right_knee,z_right_knee,x_left_ankle,y_left_ankle,z_left_ankle,x_right_ankle,y_right_ankle,z_right_ankle,x_left_heel,y_left_heel,z_left_heel,x_right_heel,y_right_heel,z_right_heel,x_left_foot_index,y_left_foot_index,z_left_foot_index,x_right_foot_index,y_right_foot_index,z_right_foot_index
337,-1.2323813,-59.032177,-44.624172,-3.828846,-63.101025,-45.047485,-3.8961577,-63.334236,-43.974297,-2.6640372,-64.04064,-43.658535,-8.690211,-60.083984,-43.39078,-7.328434,-61.59009,-42.912254,-8.1670475,-60.427708,-42.406013,0.20810997,-63.933723,-35.98089,-9.968993,-59.56452,-29.341951,-2.7666552,-53.999836,-41.661987,-7.6174417,-53.097797,-38.984848,8.6292305,-40.85684,-23.300337,-9.835514,-38.16127,-23.382996,10.355004,-18.038189,-10.98831,-13.546439,-13.398585,-14.304704,10.834597,-4.9619427,-12.685447,-10.062147,0.71862245,-18.820522,9.828307,2.1464722,-15.439256,-13.225485,7.7768846,-22.333284,10.965186,2.3432953,-14.400981,-11.739205,7.1136227,-22.224749,9.201365,6.371455,-25.255262,-9.637154,5.871316,-25.823967,4.8630195,6.004972,-3.7452524,-5.2053003,6.419868,5.278323,6.239234,42.387238,51.270016,-0.42229593,42.33067,45.943123,3.2806208,32.932407,55.950768,-1.1468813,41.50245,49.6379,4.991432,46.53981,50.824726,-0.056271758,44.48223,41.771996,8.040413,45.603592,49.118156,-0.183389,45.90643,41.107773
338,0.28764555,-59.05841,-46.078842,-5.2662187,-63.292095,-44.481926,-1.2777141,-64.15034,-41.812244,-2.9750814,-64.08053,-43.14211,-6.26286,-61.53365,-42.025517,-8.03893,-61.296543,-44.088257,-9.205679,-60.231304,-43.088253,0.3652804,-63.464916,-35.953156,-8.321022,-58.47047,-29.433783,-2.19077,-54.563988,-40.94777,-6.641049,-52.683502,-38.25651,7.5594373,-42.626984,-24.004929,-8.620659,-38.76176,-22.232805,10.757541,-17.098364,-12.226868,-10.684512,-15.29495,-13.24539,11.326073,-6.482766,-13.433939,-10.421524,0.11360264,-21.010738,9.919708,3.3859873,-13.587444,-11.911275,8.060891,-21.385525,11.273154,1.4591124,-13.462614,-10.491478,6.837458,-22.228035,6.9469404,6.0989504,-26.316278,-11.829391,6.5013022,-26.168423,4.8554363,7.106573,-3.372909,-4.6837745,6.2126517,4.2366195,4.9837036,42.791977,51.918377,-1.0680529,44.103554,48.48406,4.3205156,35.469883,56.22832,-0.33170027,40.70753,50.11597,5.908957,45.74077,48.557217,-0.24017723,46.954315,40.412125,6.3140397,46.43136,48.675922,0.4438553,46.88685,41.13387
339,1.2184258,-58.41571,-45.35456,-5.0820503,-62.99905,-43.283367,-3.6753173,-64.88345,-43.97491,-2.501594,-62.235313,-43.858517,-6.6923285,-60.744118,-44.63205,-8.601504,-61.93771,-44.503803,-8.24769,-61.047203,-43.667942,-1.3805711,-62.06372,-35.05946,-9.380268,-55.6597,-29.150238,-2.940757,-53.798557,-40.182915,-7.954227,-52.37,-38.779736,7.5578623,-41.075733,-25.084396,-8.200956,-39.017174,-23.686653,9.875382,-17.156702,-11.6894655,-11.189593,-14.578956,-14.315954,11.04013,-4.395671,-11.935025,-10.409618,1.7876309,-20.60338,10.962903,3.415147,-14.944164,-10.752082,7.455017,-20.898905,11.146778,1.6806351,-14.285132,-12.044468,6.457035,-22.311663,8.65724,4.9337573,-25.882162,-9.447854,6.499912,-25.682423,4.5853243,5.57841,-3.8782158,-5.024156,7.338326,3.6974087,5.276561,42.87872,51.737366,-0.6403102,42.598495,45.276833,3.9064817,33.82118,55.918,-0.9997468,41.9461,52.028355,5.9174986,45.15778,50.188137,0.85208464,45.18581,41.85038,6.798164,47.163315,49.82413,0.22414608,45.690945,44.34907
340,-1.0061241,-58.67415,-45.671703,-5.545362,-62.82084,-43.70771,-2.6444998,-62.203663,-44.359173,-2.3584728,-64.61349,-43.16294,-8.129929,-61.286133,-42.824173,-8.685682,-61.093235,-43.69692,-9.868738,-62.021355,-43.03529,-0.79497665,-64.01676,-37.84072,-8.383712,-58.142693,-28.929777,-2.6166346,-53.606274,-41.19222,-6.744718,-52.435978,-38.957184,7.053618,-40.70364,-23.762465,-9.695187,-39.942078,-23.779837,10.431782,-17.010458,-9.788239,-10.862562,-14.85617,-14.150649,10.906207,-4.983187,-13.887271,-10.62109,1.2036006,-18.758173,9.085894,3.4426968,-13.973869,-11.11308,5.854916,-21.621655,8.876041,0.7689289,-12.790846,-11.856803,8.21369,-22.789818,10.299358,7.3835254,-24.359798,-9.993365,4.4664764,-24.996418,5.180233,7.0872664,-3.9645216,-5.9145217,7.3470817,4.969356,5.060004,42.589294,52.075863,-1.7823124,42.18702,46.58902,3.5936184,33.48767,58.008236,-1.3270754,41.66028,50.378586,5.9980063,44.963905,50.329597,-0.8263497,46.19515,39.946503,7.6959553,46.138237,48.91419,-1.262413,46.575245,41.48385
341,0.677494,-59.129673,-46.254242,-3.8654819,-63.377506,-44.28912,-2.8791614,-64.29085,-43.742844,-2.0704045,-63.9382,-44.93598,-6.856132,-61.48342,-43.02234,-8.356995,-60.161564,-42.760323,-8.233564,-62.511215,-43.582096,-0.019195812,-63.514286,-35.644264,-8.71222,-59.830738,-29.751913,-4.391615,-54.479847,-40.200134,-7.862783,-52.960274,-39.618805,8.105756,-39.588417,-24.434502,-8.217899,-39.154213,-23.504597,10.43771,-16.998137,-12.308599,-12.231542,-14.277361,-14.094657,10.344597,-4.3735256,-12.367254,-11.781313,1.5587366,-19.152014,10.255074,3.756147,-15.035137,-12.138829,7.2283034,-21.623602,10.528383,1.5679132,-14.600231,-12.025202,8.124335,-21.474918,8.714658,6.477258,-24.693462,-10.193835,6.738935,-24.716778,4.8931556,6.4505315,-2.9929423,-5.0241547,7.0394883,5.228517,4.90166,43.500237,52.02931,-0.19494587,41.99279,47.35428,3.72407,35.092026,57.28493,-1.7501011,41.25693,50.912067,6.1665263,45.793186,50.198215,0.26638958,45.469757,40.363586,6.4161763,46.683643,50.883583,-0.24499157,44.90213,41.306595
342,0.21116696,-57.454704,-44.34737,-3.8956323,-62.959286,-45.06321,-3.438692,-62.94633,-44.541737,-3.2799268,-64.78992,-43.949642,-6.326898,-62.972073,-41.31592,-7.7894745,-61.208813,-43.40529,-8.564203,-60.910645,-44.773285,1.8571295,-62.34723,-36.672287,-7.4637556,-59.096603,-29.596586,-3.7010267,-55.416504,-40.010895,-6.689376,-52.5547,-38.70757,8.773239,-41.537895,-24.437887,-9.790518,-39.010994,-22.769917,9.141403,-17.148832,-10.378803,-12.187231,-14.503365,-14.357356,10.6753435,-4.738327,-12.320424,-10.524997,0.6832473,-18.386038,10.629709,1.7915994,-15.944688,-12.554019,7.2079134,-22.674662,10.338476,2.6514745,-13.961136,-10.505693,6.5990534,-21.506802,8.642591,6.3793116,-24.870638,-10.178142,5.828183,-26.403704,4.755278,5.936697,-3.6442218,-6.1196265,5.164451,5.437111,4.6436524,42.992516,51.42958,-2.1271186,42.7888,47.132107,3.5186188,34.98938,56.62922,-1.2234654,41.326454,50.5486,5.8599844,46.078167,50.403233,-0.97895414,44.913105,40.531864,5.566635,46.48022,48.90674,-0.20979534,45.84074,41.05524
343,0.40177557,-58.53986,-43.76518,-5.520095,-62.239376,-44.902298,-1.576369,-63.128155,-44.548794,-3.337119,-63.247005,-43.947224,-5.6386952,-60.576145,-43.105896,-7.6682997,-61.99974,-42.580296,-9.870857,-59.997314,-43.18578,0.083128646,-64.541565,-35.306644,-9.916496,-59.411827,-27.626862,-1.4345686,-52.329243,-41.39262,-8.74458,-52.00744,-39.84548,8.277787,-41.074512,-23.25044,-9.343615,-39.730602,-22.976149,10.494758,-17.818184,-10.31622,-10.839146,-15.426423,-14.754012,11.848742,-5.4786024,-14.28536,-12.0753565,1.0963262,-20.180508,8.579674,2.613527,-14.324115,-13.184429,6.9809184,-22.019394,8.513576,2.3769855,-14.924174,-11.701292,6.9951344,-23.141916,9.156275,6.29158,-25.56952,-9.368999,6.4060473,-25.945272,4.7414975,6.7252784,-1.8681695,-4.4544425,6.0458164,4.831233,4.749489,42.045876,52.58777,-1.3381078,43.332203,46.582867,4.732756,34.75786,56.627144,-0.7032993,42.144596,50.608368,4.7156687,45.396297,50.08159,-1.0843089,45.862457,39.90251,6.087065,45.276707,50.091698,-1.0204921,45.086155,41.659126
344,-0.38542488,-58.384167,-45.109833,-4.0037026,-63.166348,-42.868015,-3.511605,-62.536037,-43.333195,-1.9767996,-64.40076,-43.3872,-7.069059,-61.44224,-41.73306,-8.247822,-61.85415,-42.78033,-8.858635,-62.502693,-42.23324,0.31361154,-62.74235,-36.771355,-8.120732,-59.220245,-28.40794,-2.7518659,-54.529152,-42.188118,-5.606127,-54.0078,-39.49535,6.8768954,-40.895744,-22.534393,-9.5647335,-38.831013,-22.715715,10.235481,-18.791864,-10.762343,-12.202004,-13.987305,-14.49054,10.206692,-4.381201,-13.057826,-10.661554,0.49182045,-19.556688,9.765841,2.4388957,-14.626583,-11.988336,7.191691,-22.659424,9.487507,2.703062,-14.085033,-11.634947,5.8990026,-21.939709,8.618116,5.0828137,-24.351469,-9.051243,6.350869,-25.728428,5.7406864,5.475563,-4.258519,-5.369037,5.261148,4.184106,5.299221,42.45181,51.897083,-0.94712496,43.907425,47.564404,4.5536585,36.068752,56.93547,-0.55693746,41.530685,51.65769,5.929803,46.511387,50.2567,-0.3066586,47.02318,41.98285,5.2897687,44.85598,48.612457,-0.50012124,45.36061,43.062683
345,0.3706641,-57.077057,-46.12902,-4.474423,-64.32531,-42.025784,-2.5283363,-63.31875,-44.730145,-3.174478,-64.37406,-41.737286,-7.3358126,-61.416546,-43.008945,-8.266606,-61.641857,-43.421715,-8.941839,-60.542576,-44.787376,-0.83519334,-63.78945,-37.28293,-10.190379,-58.329685,-28.057081,-2.1705163,-54.22061,-41.65182,-6.184336,-53.395557,-39.931084,6.4504595,-40.366306,-23.877277,-8.943625,-37.626377,-23.64398,9.944131,-17.009079,-10.436661,-11.676302,-14.197624,-14.603509,10.078165,-6.406922,-13.693284,-10.90855,0.9019814,-20.524729,10.003913,3.309709,-14.976911,-12.301561,6.525869,-22.541872,9.575624,2.1955645,-13.751585,-10.618277,7.351748,-22.264044,9.164456,6.4557886,-26.113153,-8.931309,6.9798555,-27.092667,4.363623,7.51445,-3.7646322,-4.184676,5.7532854,6.8834176,5.2309337,41.62014,52.184048,-0.78563434,43.502804,46.15288,4.573216,34.27326,57.879013,-1.4751161,40.969753,50.773956,5.8054905,46.423775,50.585163,0.038086448,45.27849,39.088806,7.1466312,45.899803,50.21646,0.106323615,47.097404,42.134056
346,-0.27964672,-56.639317,-45.167774,-4.3515587,-61.951183,-43.48564,-2.6677246,-62.501076,-43.55176,-2.7218187,-62.39359,-43.31703,-7.5929193,-61.55895,-41.79329,-6.9667525,-60.3098,-42.304207,-8.901218,-58.49418,-42.802647,1.371397,-62.73596,-37.785263,-9.399605,-59.185432,-29.540041,-3.5010433,-54.30201,-41.10955,-4.8355417,-52.53158,-38.77355,6.141056,-41.130867,-24.727915,-9.040096,-38.498127,-22.809097,11.768347,-19.807358,-11.380107,-12.422962,-15.494646,-13.812234,9.386714,-5.359631,-11.75626,-11.570661,0.7476944,-19.452007,9.954179,3.5292668,-15.13368,-10.701632,6.12446,-21.419907,12.003798,1.5825646,-14.401079,-11.839037,7.590454,-20.728941,9.282596,6.3322153,-24.657114,-10.851444,5.966132,-25.464178,4.464717,7.846993,-4.517561,-5.563117,6.426086,5.809865,4.4811773,43.768974,51.720993,-1.317655,44.390213,46.96908,3.7081623,34.796158,58.35034,-0.45500946,41.570415,50.75509,5.4656744,45.974148,48.41214,-0.6868269,45.17385,41.315685,6.056218,46.771088,49.16826,-0.94876,45.695793,43.321526
347,-0.022235045,-57.87598,-44.5761,-3.70771,-63.1967,-43.66503,-1.7856818,-64.49261,-44.628735,-1.6519707,-64.14643,-42.71797,-6.2785,-60.561172,-41.85042,-6.943751,-61.195705,-43.35149,-8.567521,-61.291542,-44.46512,-0.9526062,-62.31245,-36.457012,-8.951192,-59.30185,-30.371346,-2.9384944,-53.710068,-39.14792,-6.0546155,-52.01782,-38.094032,8.70038,-39.818653,-23.481226,-9.819303,-39.18323,-22.934324,10.161336,-19.327465,-12.670279,-12.712513,-16.650827,-13.314849,10.990684,-5.67674,-13.205299,-10.994055,1.3988495,-20.293823,11.6495695,2.13896,-14.953908,-10.282643,5.2438865,-21.769863,10.638051,2.167265,-13.953094,-11.661926,7.810232,-22.844141,9.3994465,6.489827,-25.02761,-10.49559,6.64375,-25.195963,3.5850368,6.0522037,-2.5636163,-4.748677,5.074568,5.453196,3.2942808,44.634323,51.42748,-0.7296067,42.369915,48.040146,3.1921203,34.373238,56.346058,-1.8619785,41.67069,51.52475,6.730223,46.48437,50.403843,0.12367463,45.150562,40.240776,7.717159,46.262287,51.240536,-1.6408598,46.60747,41.519268
348,-0.70671314,-59.11194,-44.503273,-3.7392275,-63.7506,-42.993977,-2.7258868,-62.976433,-43.935593,-1.7994514,-63.59966,-45.458767,-6.6118283,-62.384094,-44.197105,-7.154059,-60.189053,-41.90087,-7.418852,-60.061443,-43.32585,0.3224876,-62.697205,-37.241085,-11.063868,-58.388885,-29.380539,-4.032096,-54.02623,-40.6396,-8.133553,-52.34229,-39.721966,7.1622148,-41.04678,-24.487005,-8.148398,-39.74274,-23.186152,10.26483,-16.947899,-11.063983,-11.776605,-14.117369,-12.6576185,9.254575,-5.4103136,-13.530586,-11.66947,0.7992794,-20.885199,10.666973,4.5727386,-14.269371,-11.47324,5.681237,-22.291866,11.709063,1.0701822,-13.979321,-11.57981,6.0365896,-21.675442,9.2426815,6.562982,-25.370478,-11.072244,6.499026,-26.788647,4.8060403,5.935861,-3.6295612,-6.1975007,5.576956,5.126665,5.0172324,42.059612,50.4025,-1.5317881,42.197887,47.204716,3.4745212,34.119102,58.709152,-0.8010263,41.013683,50.83493,6.6738553,46.772896,49.468052,-0.61787397,46.77846,39.335,5.159953,46.00372,50.362488,-1.7584378,46.07917,42.888382
349,-0.721316,-58.269047,-45.273552,-4.72255,-63.804,-43.406612,-2.980428,-62.247723,-42.937435,-1.6397922,-64.05602,-42.911163,-7.1302323,-61.07635,-43.442883,-7.6428995,-60.17822,-43.264618,-10.351539,-60.848454,-43.92634,0.40657473,-62.54697,-34.804367,-8.914896,-58.323574,-28.649307,-3.1089227,-53.454464,-41.06902,-6.380931,-51.995346,-37.517605,7.4789104,-41.430176,-24.864294,-9.344659,-39.507305,-23.586744,10.239753,-19.040754,-10.104355,-11.342877,-15.257156,-14.756434,9.314379,-5.550264,-12.99896,-9.378206,0.9174291,-20.7443,9.135509,4.8796663,-15.671064,-11.525021,8.500685,-22.739374,10.804935,1.3425182,-13.564174,-10.884808,6.213546,-21.610985,9.793493,5.2171946,-22.961458,-9.413238,6.327287,-25.678282,6.1613154,7.068733,-3.7457957,-4.681422,6.323031,4.508068,4.3885775,41.27848,52.120102,-0.016370177,42.74291,47.63886,3.4949994,34.813515,56.70822,-1.6013153,42.711136,50.595356,6.458718,46.465786,50.851276,-0.884246,44.45235,41.532074,7.4162154,46.067986,49.833687,0.29339308,45.729786,41.7181
350,-0.020169389,-27.039417,-44.14203,-4.202987,-33.056076,-46.129932,-3.2146642,-31.892967,-43.526005,-2.8139076,-34.444042,-44.04806,-6.520463,-32.324062,-42.737717,-8.78665,-30.354443,-42.01734,-8.589479,-30.590149,-41.944126,1.2726463,-32.803005,-37.12851,-9.229877,-28.585136,-28.133766,-1.5653386,-25.300297,-41.816944,-6.974521,-24.670471,-38.572475,7.4962826,-12.066178,-24.182669,-9.0623255,-8.693022,-24.081686,10.2079935,9.695728,-10.664062,-11.594466,15.071635,-13.23657,8.566476,25.703657,-12.40763,-10.470206,32.006042,-19.350353,10.008304,32.50133,-15.668713,-10.843355,36.274338,-20.930689,9.586383,32.03041,-13.628864,-9.839272,35.959534,-21.820143,9.199218,33.721123,-25.637508,-10.121516,35.449265,-26.033754,5.226717,29.994425,-5.04589,-5.4438915,29.65861,5.0521235,4.8895926,64.88276,52.04025,-0.90510535,63.245438,46.934074,4.8620033,57.68264,56.835644,-1.1416789,64.63999,51.07639,5.2360163,75.46507,50.39956,-0.16673514,75.02202,41.53662,6.14079,76.37343,50.543518,-1.2790217,74.57907,42.669197
351,-0.17560893,-29.183369,-45.11808,-4.485717,-33.324974,-43.773907,-1.946332,-32.039783,-42.38925,-0.7785653,-33.726284,-44.83903,-7.235279,-31.675976,-42.836132,-7.950085,-30.41609,-43.384766,-9.26499,-31.082085,-41.806503,0.6323566,-33.08082,-33.598183,-8.953794,-29.430616,-29.813492,-3.960304,-24.508898,-41.48298,-7.1034336,-22.43749,-37.386497,7.1429443,-10.382884,-23.5188,-8.922647,-9.459882,-23.56271,8.468341,10.415662,-10.265944,-11.134902,13.189741,-13.377099,9.568525,25.35481,-13.282765,-12.87231,29.26336,-20.123861,10.312063,31.589806,-14.886277,-10.873522,37.194252,-22.014225,9.824182,31.75382,-13.766017,-12.4661875,37.111332,-22.415451,8.453616,36.298065,-24.507353,-9.05901,36.08184,-25.71522,3.6205797,28.949314,-4.3650208,-4.0084853,30.704107,3.3920155,6.215601,65.05268,52.607338,-1.8138481,64.310974,46.712944,2.619681,59.36275,58.29941,-2.219884,65.29935,51.81764,6.030583,76.07991,49.932438,1.4040922,75.38567,40.939613,6.502642,76.19988,50.962635,0.10707187,75.55285,41.515095
352,-0.26009104,-29.815453,-43.341713,-2.0403233,-33.04491,-44.09982,-1.8301054,-32.32234,-43.955235,-0.88649774,-34.955578,-44.9967,-8.190065,-30.118511,-44.229877,-6.940176,-31.5054,-42.718155,-10.061884,-31.301176,-43.002106,-1.2926934,-32.325935,-36.69608,-9.216069,-28.72271,-29.672777,-3.7348645,-24.737122,-40.6041,-5.8942695,-22.177814,-39.68948,8.1054325,-11.718966,-24.111208,-9.134216,-8.077431,-23.62204,8.797831,13.162137,-11.358925,-10.821136,15.426812,-13.742911,9.671307,26.094427,-12.2151165,-11.46644,31.138157,-19.778015,10.612044,31.632612,-15.385067,-11.648252,36.449894,-22.618925,11.196779,31.836878,-13.854675,-10.523385,37.06549,-21.79539,9.808567,36.097874,-25.572742,-12.060835,36.473537,-25.601406,3.4356782,28.548885,-3.2453692,-6.46791,29.356548,4.3527217,4.5753746,61.8718,51.40671,-0.69222957,65.57501,47.147537,3.3075888,58.616856,58.483067,-1.1454583,66.27087,50.59384,5.8618207,76.97084,50.07325,-0.2606096,75.16463,41.48922,5.829843,74.870415,50.275482,-0.22331142,74.95335,43.507927
353,0.10536337,-28.126009,-44.9383,-4.110721,-32.65893,-44.588463,-3.7707508,-33.708736,-45.349014,-2.7363956,-34.36728,-44.06841,-6.7158813,-31.911705,-43.031654,-6.415457,-30.500902,-42.551426,-8.506171,-30.760515,-44.14045,-0.11876134,-33.369473,-35.300434,-8.37942,-30.253477,-28.493366,-2.0964472,-22.614456,-40.6398,-7.1928725,-22.571615,-38.647015,8.823879,-11.631654,-24.10291,-9.093048,-9.064016,-22.49843,9.024224,10.551217,-10.862433,-13.248731,13.469135,-16.021193,9.672421,25.297186,-12.417148,-10.387072,31.764242,-19.278858,9.416375,33.175175,-15.00497,-10.513359,37.39558,-23.065804,9.945871,31.065727,-15.259765,-11.564971,35.619812,-21.590078,9.864579,36.574196,-25.725697,-10.985569,35.49724,-25.939806,6.167362,29.100618,-4.068953,-4.1065655,31.388458,4.3180995,4.6631846,64.28524,52.372707,-0.82115805,63.287098,47.729164,3.6609278,58.01719,56.38111,-0.08150101,64.097885,50.285236,6.4299645,76.097145,50.889416,1.5934707,76.34093,41.199215,6.644618,76.3335,49.70185,-0.3616309,74.424965,41.97889
354,-0.9904032,-27.462318,-44.89326,-5.7016506,-32.70032,-45.025326,-2.7747712,-34.215343,-43.764725,-1.4555497,-33.635117,-43.968204,-6.556374,-30.42799,-43.388294,-7.3096237,-30.279503,-41.972073,-8.804531,-30.986773,-42.691128,0.07893031,-32.604954,-35.668976,-9.963715,-29.589394,-29.048483,-4.722231,-23.308807,-41.903667,-5.6894407,-23.446413,-38.43009,6.6031756,-11.717101,-23.588547,-9.026534,-9.57442,-22.62209,10.837526,11.705665,-10.70408,-11.336666,14.016292,-14.907638,10.006397,25.62006,-12.945196,-12.0782585,32.55283,-20.536608,9.880388,33.65893,-15.569922,-12.638148,36.545532,-22.110172,10.783664,30.393934,-13.334394,-12.055009,36.559856,-23.029099,8.39787,35.24345,-25.720993,-9.066811,34.571217,-25.806736,4.7396398,30.63215,-4.711969,-4.2683215,29.251242,5.0953875,2.9013796,63.11122,51.718822,-0.53860235,64.144905,46.65499,4.9856806,58.76765,56.998688,-0.23374802,65.21873,50.931976,4.405094,75.76311,49.80558,0.084182285,75.952805,39.72309,8.020794,76.256485,50.269707,1.0324988,76.01798,41.920296
355,0.30444452,-27.1513,-46.91106,-5.911359,-34.523182,-43.538616,-2.676906,-32.158955,-43.539494,-1.3508406,-34.434174,-44.611485,-6.9387183,-30.253687,-44.568268,-7.6227117,-31.665075,-43.966503,-9.056082,-31.141716,-44.11513,-0.5604395,-32.671543,-35.15261,-8.5990305,-29.497746,-27.600622,-3.3601656,-24.174593,-42.760487,-6.3387547,-23.14434,-38.291153,8.041469,-10.797825,-25.577986,-9.016708,-8.376066,-21.93524,9.075163,13.392523,-11.5543165,-11.933251,14.8497505,-14.386975,8.617368,26.88991,-13.591045,-11.277893,32.280052,-19.391422,9.93774,32.559967,-14.052739,-11.186735,36.20355,-21.751698,10.755007,32.570305,-15.094267,-9.150192,36.846825,-21.608934,8.502658,35.679684,-24.911728,-10.5344925,34.91203,-25.711937,5.6998377,29.091425,-5.2620826,-5.1696267,30.068922,5.3186135,6.0822597,63.64606,52.29,-1.2637287,64.681114,47.627594,5.8268185,57.126854,56.30185,-0.9634503,63.967728,50.210884,4.805087,75.300705,47.646217,0.2691466,76.33641,41.542965,6.403244,75.18173,50.146404,1.0416892,76.389885,43.13011
356,1.454708,-27.593536,-45.87569,-5.234632,-33.009712,-44.254234,-2.6490169,-32.869274,-43.942463,-1.4044328,-33.01256,-44.743546,-7.250149,-31.083656,-42.4009,-8.21537,-30.506916,-42.321693,-11.8092375,-30.810488,-42.18171,-0.960314,-32.197388,-34.550804,-9.087991,-27.343157,-28.652748,-3.7573857,-22.71487,-42.463196,-5.7252784,-24.050758,-38.055347,7.850737,-10.985679,-23.889242,-8.150385,-7.7574015,-21.995283,8.244495,11.970649,-9.696336,-12.758481,15.454212,-14.435583,9.3994055,24.916134,-14.239637,-9.984609,30.870968,-20.072193,9.835015,33.04592,-14.829837,-12.833145,36.890526,-22.938135,10.706138,31.911446,-13.150566,-11.04701,36.79475,-22.408955,8.900149,37.071487,-26.088112,-11.063277,35.885265,-25.419453,5.0886273,29.215145,-4.1177993,-4.9991803,31.152506,4.80708,6.3347588,65.16389,52.499397,-1.4354025,63.27257,47.426434,4.7485294,57.54725,58.269035,0.0055400133,65.32723,52.52645,5.3869095,76.92316,49.5378,-0.52100915,74.72399,41.413525,6.450354,76.31743,49.57824,0.04410532,77.35928,43.143642
357,-0.27458808,-28.240774,-43.124973,-4.384164,-32.693085,-43.739326,-2.420449,-33.35139,-45.1589,-1.5978029,-32.660587,-43.607323,-5.564484,-30.8151,-43.449368,-7.508116,-30.658995,-43.364952,-8.879735,-31.193857,-43.182793,-1.767293,-32.33536,-36.589363,-8.589,-29.039444,-29.737759,-2.829992,-22.352201,-40.324547,-7.1736517,-21.97094,-38.223804,7.284441,-11.795492,-23.640724,-9.761647,-8.880645,-22.49282,10.328012,12.14248,-10.73137,-11.6664915,15.277124,-15.453376,7.617367,25.739334,-13.125135,-11.152515,31.625479,-20.219728,10.798509,34.79374,-15.032511,-12.839489,36.949657,-21.533655,9.66801,33.46379,-13.80605,-11.193966,36.68873,-22.446152,9.260783,35.929443,-24.645142,-9.94569,35.76535,-26.042658,5.016689,30.752184,-4.169085,-3.3643103,29.423107,4.7530794,5.4274926,64.701355,52.49397,-1.0659817,64.17518,46.988388,4.794859,56.686733,56.611706,-1.478692,65.17999,50.18617,5.6904583,76.62383,48.3631,-0.31736413,75.13368,41.819893,6.13666,77.255646,49.895466,-0.75354654,75.74468,42.2045
358,-0.50018615,-28.400208,-44.440742,-4.1199975,-32.801525,-43.339115,-4.6679206,-33.74298,-43.054577,-1.1987963,-34.071465,-44.11791,-7.3296843,-30.659714,-42.74908,-7.0052786,-32.106926,-43.681656,-9.775511,-32.104126,-43.573204,-0.29674673,-33.333847,-37.744076,-8.89545,-27.508038,-28.125792,-2.9119864,-23.260845,-41.334984,-6.4547615,-22.534811,-38.530453,7.4676437,-10.55325,-25.9873,-8.442001,-8.394702,-24.127594,10.260678,11.749253,-10.801312,-11.064837,12.5518265,-12.927427,9.465874,26.424612,-12.824106,-12.278879,30.206768,-20.319727,11.000481,33.28375,-15.191166,-11.242794,35.941,-21.709282,7.995261,32.232727,-14.142728,-9.714008,35.776096,-22.958124,8.465084,35.547066,-25.52397,-10.356136,36.33738,-26.0164,4.496682,29.634645,-3.4689932,-4.5075555,30.022753,3.6418056,6.05197,65.47315,52.31552,-1.2188234,64.01756,45.560795,5.9596553,56.98865,58.170883,-1.512346,63.754158,51.493988,5.4308887,77.288,48.8361,0.6112879,76.60841,42.04542,5.2746997,76.11279,50.77955,0.7550301,74.76085,40.732464
